row_idx,kappa,curvature_bin,lid,lof,density
17802,0.34065992,high,0.15333962,1.1081288,2.3684275
17803,0.3145885,high,0.26558805,1.0289607,3.5249455
17804,0.2908486,medium,0.26717588,1.0576537,2.6672497
17805,0.24321294,low,0.18348552,1.0153359,4.5393357
17806,0.2633536,low,0.3291972,0.9756571,5.0490623
17807,0.37007004,high,0.22036219,1.0737128,2.9212449
17808,0.22752863,low,0.31479388,1.013871,3.9108918
17809,0.30116886,medium,0.25684935,1.0772097,2.6631978
17810,0.35619837,high,0.28617558,1.0305275,3.8154306
17811,0.20948833,low,0.25415844,1.1919212,2.4436007
17812,0.35928744,high,0.60728455,1.0164986,4.673193
17813,0.27820718,medium,0.17204589,1.0207503,3.3334167
17814,0.27948594,medium,0.52317613,1.0325555,3.4969134
17815,0.31589967,high,0.2749196,1.0224597,3.2705178
17816,0.33782458,high,0.2195151,0.99127847,3.9406748
17817,0.17996085,low,0.4416736,1.019855,2.8897774
17818,0.283005,medium,0.23468406,1.0637976,3.5454237
17819,0.23972106,low,0.29023582,1.2638513,0.62007666
17820,0.2830339,medium,0.22134294,1.3472772,0.640794
17821,0.34159082,high,0.32642415,1.0038288,4.1700115
17822,0.19327527,low,0.15880123,1.2991508,1.4892453
17823,0.2401439,low,0.19056842,0.9866464,5.4294167
17824,0.25289887,low,0.33316612,1.1308033,1.5761424
17825,0.37953323,high,0.4156313,1.0579865,2.848294
17826,0.31213826,high,0.37378126,1.0282029,3.5269809
17827,0.34172398,high,0.3302776,1.0004508,3.7661905
17828,0.22334796,low,0.43194404,1.0465184,3.7357209
17829,0.30212712,medium,0.21766087,1.1066871,3.3718593
17830,0.32502514,high,0.32357922,1.0657142,3.066706
17831,0.2219274,low,0.42219597,1.0302455,4.030982
17832,0.36899096,high,0.17054082,1.0215983,4.532216
17833,0.27892822,medium,0.26872987,1.0372683,3.320745
17834,0.279141,medium,0.3312718,1.0773178,3.8276026
17835,0.2699498,medium,0.18042596,1.0878781,3.6067827
17836,0.25365835,low,0.308869,1.061771,3.3392076
17837,0.37564826,high,0.42603752,1.0124171,4.0452495
17838,0.24023545,low,0.32195145,1.097627,3.0342104
17839,0.14565998,low,0.40764576,1.1897156,1.9250455
17840,0.28135145,medium,0.19345959,1.1039385,2.1719472
17841,0.33867133,high,0.3435432,1.0105524,4.008101
17842,0.28304756,medium,0.3084676,1.0126148,3.7393649
17843,0.3710307,high,0.3360128,1.035781,3.8998833
17844,0.25705308,low,0.22043951,1.473231,0.95593643
17845,0.27775878,medium,0.23149976,1.1026511,2.397179
17846,0.33902866,high,0.26473457,0.9929436,4.817742
17847,0.31067318,high,0.21230908,0.9946197,4.316231
17848,0.19509959,low,0.19444382,0.9874894,4.1007195
17849,0.32027388,high,0.27702427,1.0458848,3.644769
17850,0.39397448,high,0.124487944,1.0245323,4.2836304
17851,0.28889167,medium,0.1845796,1.0467498,3.1228786
17852,0.25033754,low,0.44953278,0.9935846,4.82112
17853,0.24472922,low,0.2342224,0.9829134,4.9830656
17854,0.2888173,medium,0.3057326,1.1478955,1.6134615
17855,0.29273033,medium,0.36146045,1.0531919,1.8497716
17856,0.20142204,low,0.43185687,1.0071028,4.7206078
17857,0.30096376,medium,0.23354942,1.0990247,3.5035205
17858,0.20587808,low,0.17882702,1.5341371,0.4009358
17859,0.27793592,medium,0.17463562,1.018403,4.1336007
17860,0.24358457,low,0.33283463,1.061117,3.239493
17861,0.27935207,medium,0.13272706,1.1377766,2.3020155
17862,0.31539017,high,0.36934775,1.020694,4.272666
17863,0.29179984,medium,0.29112113,1.008673,5.2529173
17864,0.36607194,high,0.38230798,1.0164578,3.9647832
17865,0.30779672,medium,0.2183708,1.7951256,0.3891204
17866,0.27367193,medium,0.45321035,0.9984826,4.1375422
17867,0.24800736,low,0.25974724,1.0034944,4.7527795
17868,0.25550437,low,0.39896178,1.0080925,4.4253764
17869,0.3248859,high,0.33603522,0.9821428,5.8429065
17870,0.26255846,low,0.20931382,1.0031083,4.342278
17871,0.2306084,low,0.3317893,0.98901063,5.02161
17872,0.2337653,low,0.17629898,1.0327855,3.482626
17873,0.17774963,low,0.17198572,1.7685429,0.40419424
17874,0.31320262,high,0.33506092,1.0886319,2.6690354
17875,0.2791775,medium,0.31818116,1.0305928,3.0082726
17876,0.27603692,medium,0.35520944,0.99755836,4.8025045
17877,0.2545796,low,0.26703373,1.0126269,3.6018386
17878,0.27212727,medium,0.16933192,1.1205357,0.68419194
17879,0.20445597,low,0.27927032,1.2000033,2.1758275
17880,0.26862878,medium,0.18938076,1.3448218,1.8078713
17881,0.20261317,low,0.27109343,1.0529199,3.1442356
17882,0.28278822,medium,0.6671638,1.0192132,3.1375864
17883,0.3338089,high,0.44092095,1.0401928,3.353661
17884,0.26087236,low,0.4685675,1.0033627,4.1102653
17885,0.23004603,low,0.2138752,1.0185696,4.1900263
17886,0.38351852,high,0.4297703,1.0142728,5.3013926
17887,0.23121363,low,0.15104736,1.134638,2.193081
17888,0.3729092,high,0.2252379,1.0317017,3.127588
17889,0.17450178,low,0.5687526,1.018648,5.174754
17890,0.39404148,high,0.32838413,1.0148168,4.1342587
17891,0.20723045,low,0.14683606,2.1748636,0.21628408
17892,0.31247395,high,0.28828162,0.98507655,5.52744
17893,0.2842636,medium,0.15075469,1.3056436,0.81740516
17894,0.29331785,medium,0.2955994,1.0452478,2.5642712
17895,0.2773617,medium,0.29164395,0.97629815,5.368177
17896,0.33862096,high,0.222162,0.9927746,3.4487603
17897,0.31752658,high,0.15819786,0.9853066,4.0139585
17898,0.30393887,medium,0.2642265,0.98997456,4.419854
17899,0.27320433,medium,0.33313516,1.0027062,5.542277
17900,0.2896719,medium,0.24712604,1.0188196,4.5749125
17901,0.33284873,high,0.3896768,1.0245373,4.4475613
17902,0.29631197,medium,0.19227853,0.9977291,4.0748773
17903,0.31088692,high,0.22420481,1.0851052,3.289855
17904,0.2071709,low,0.20071712,1.1704197,2.386478
17905,0.2285158,low,0.37791798,0.9870403,3.8624966
17906,0.38605642,high,0.30548143,1.0502298,3.4124196
17907,0.29245973,medium,0.16148925,0.99104553,4.5532513
17908,0.298423,medium,0.37234995,1.1703899,2.154543
17909,0.26087904,low,0.35318607,1.1110806,2.495383
17910,0.33686143,high,0.1316224,1.0255591,4.5650525
17911,0.3621329,high,0.22417395,1.0238123,4.631107
17912,0.3109349,high,0.2727199,1.0172846,3.1310027
17913,0.32408124,high,0.17654154,0.99854064,4.9915824
17914,0.31615496,high,0.31119493,1.0078379,5.4281955
17915,0.35335636,high,0.2879036,1.0004561,5.098092
17916,0.25663513,low,0.49557242,0.98686033,4.863059
17917,0.19568032,low,0.23156512,1.0057062,5.2144732
17918,0.2541129,low,0.19516997,1.0090681,3.5975184
17919,0.28441954,medium,0.5255024,1.0088142,4.7583604
17920,0.27427256,medium,0.18490013,1.0572717,3.2257857
17921,0.3164903,high,0.1901205,1.0629905,3.246239
17922,0.39862698,high,0.2408969,1.0308903,3.8479605
17923,0.20881426,low,0.3282651,0.99396497,5.284115
17924,0.253689,low,0.21292602,0.9980206,4.958801
17925,0.24495232,low,0.19066335,1.0469209,2.8809793
17926,0.31039155,high,0.21659353,1.0153346,4.167765
17927,0.30934668,medium,0.32497588,1.0000317,4.2111096
17928,0.2595055,low,0.26234987,1.0041385,4.8660536
17929,0.31266618,high,0.3744954,1.0219747,3.3591983
17930,0.29792184,medium,0.40731332,0.9905164,4.406771
17931,0.16565055,low,0.3318145,1.0243472,3.8240178
17932,0.30485237,medium,0.20827618,1.3468757,1.199243
17933,0.38700122,high,0.28264034,1.0507739,3.4406738
17934,0.28754276,medium,0.252441,0.9998644,4.463516
17935,0.4117272,high,0.38668638,0.9989277,3.9759655
17936,0.28511512,medium,0.24698563,0.98836726,5.105662
17937,0.29804194,medium,0.44295776,1.0582665,2.9835248
17938,0.32916647,high,0.19883412,0.9881353,5.270171
17939,0.20664829,low,0.387213,1.001734,5.011083
17940,0.37740552,high,0.2851582,0.994609,4.4972043
17941,0.3015172,medium,0.33310127,1.0384763,3.789217
17942,0.32612824,high,0.3260263,1.0141184,3.934566
17943,0.227422,low,0.17682858,1.0168711,3.6034367
17944,0.27576655,medium,0.23123583,1.020568,3.464493
17945,0.23446447,low,0.25138083,1.1956388,2.180494
17946,0.2715838,medium,0.25684965,1.0452144,3.2780223
17947,0.3468579,high,0.17113703,1.149669,2.5427005
17948,0.25009197,low,0.20951088,0.98873657,5.4839506
17949,0.22440773,low,0.6295024,1.125608,2.6743395
17950,0.396886,high,0.16978869,1.0703555,2.7705357
17951,0.33496034,high,0.31316048,0.99273205,5.1800337
17952,0.28546703,medium,0.2813463,1.0719738,2.2713277
17953,0.26791865,medium,0.25519094,1.0105555,4.1219754
17954,0.3320036,high,0.40489572,1.0372121,4.217611
17955,0.31547022,high,0.29471084,0.994592,4.7293134
17956,0.324219,high,0.3208697,1.0764539,2.8851042
17957,0.19213074,low,0.39600933,1.01153,4.7651553
17958,0.29884744,medium,0.25830734,1.0014408,4.6058145
17959,0.33803868,high,0.29783478,1.0066607,3.8725836
17960,0.21673995,low,0.22043017,0.9850951,5.5721183
17961,0.29755664,medium,0.38188276,1.1023434,3.1005824
17962,0.25537783,low,0.12932874,1.026292,3.6843672
17963,0.29259217,medium,0.21763648,1.0041842,4.4768944
17964,0.2641518,low,0.120402865,1.3045894,1.601189
17965,0.2755168,medium,0.26850817,1.0534883,3.8666387
17966,0.24438685,low,0.2217771,0.9969674,4.903582
17967,0.31130266,high,0.3615953,0.9928675,4.6730638
17968,0.35360545,high,0.4094588,1.044918,3.5901296
17969,0.19237751,low,0.24426074,0.9836756,3.544909
17970,0.29018927,medium,0.44352517,1.3550557,1.6950338
17971,0.32802975,high,0.26327476,1.0608926,2.2396848
17972,0.33032918,high,0.30648997,1.0206116,3.202686
17973,0.24909598,low,0.21158528,1.0111825,4.2324524
17974,0.27324176,medium,0.40879327,1.0211847,3.7124963
17975,0.17595786,low,0.3729881,1.0104994,4.651847
17976,0.3312236,high,0.4528632,1.212002,1.4923561
17977,0.35125268,high,0.39326388,1.0064559,4.001396
17978,0.361068,high,0.1956355,1.0286754,3.3936992
17979,0.29508793,medium,0.2806449,1.0566161,2.4813
17980,0.35957217,high,0.4213263,1.0013676,4.2704277
17981,0.32089108,high,0.30921066,1.0006101,4.5042887
17982,0.34717047,high,0.36243862,0.9958821,3.6969628
17983,0.31192607,high,0.22277026,0.9994405,4.2361717
17984,0.36196828,high,0.6177981,1.0058383,4.1445427
17985,0.3477372,high,0.27806765,1.0246416,3.6430452
17986,0.32244414,high,0.19687001,1.0909718,2.9551647
17987,0.23752332,low,0.3058267,1.028444,3.8220506
17988,0.29121006,medium,0.09222316,1.0350595,2.995844
17989,0.25988698,low,0.51453346,1.0137213,3.1573794
17990,0.21040446,low,0.38594624,1.0455585,2.6553607
17991,0.35423952,high,0.2950009,1.0342971,3.5827892
17992,0.3344481,high,0.275062,1.0692279,3.3989017
17993,0.28777152,medium,0.27117485,1.0150478,3.08864
17994,0.30205208,medium,0.3039773,1.0133375,4.244866
17995,0.3481074,high,0.25300995,0.99205405,3.9465985
17996,0.3065142,medium,0.21445422,0.99092597,4.799071
17997,0.27787697,medium,0.30448946,1.0130785,4.9872255
17998,0.29339552,medium,0.38012218,1.0168401,3.6937892
17999,0.23596251,low,0.2599111,1.0267762,3.3559067
18000,0.29056197,medium,0.228706,1.0097245,3.6686394
18001,0.21144676,low,0.25515988,0.9930149,5.4348207
18002,0.27839643,medium,0.23385365,1.02662,3.9924018
18003,0.2350713,low,0.20141748,1.0308356,4.265967
18004,0.29104757,medium,0.2909341,1.0042148,4.7570453
18005,0.31756014,high,0.3384145,1.0417138,4.263268
18006,0.25504363,low,0.38009214,0.9821082,5.689737
18007,0.31690854,high,0.34996653,1.057279,3.815609
18008,0.25773692,low,0.25392303,0.9920564,4.8710003
18009,0.29300523,medium,0.3079177,1.0200611,4.98944
18010,0.31886446,high,0.12461095,1.0218183,4.2156386
18011,0.3085273,medium,0.22326447,1.0160711,5.11701
18012,0.25501043,low,0.31721866,1.0504014,3.88599
18013,0.33856875,high,0.42032772,1.0096484,4.507094
18014,0.24196398,low,0.33991256,1.0101848,3.9585412
18015,0.29746014,medium,0.22767782,1.0686396,4.0650487
18016,0.2829343,medium,0.25725245,0.9969643,4.550769
18017,0.12017906,low,0.40461373,0.9982277,3.0857742
18018,0.35052896,high,0.2982651,0.9934721,5.2525306
18019,0.2386949,low,0.42101347,0.9814324,5.399482
18020,0.30092794,medium,0.3769814,1.056187,3.539892
18021,0.22801787,low,0.5214429,1.0860069,3.1261206
18022,0.36003244,high,0.29987115,1.0027206,3.34886
18023,0.25964677,low,0.19333284,1.0214875,4.065995
18024,0.30759072,medium,0.45832932,1.1085562,2.9504528
18025,0.2621053,low,0.24049307,1.0450083,4.1732893
18026,0.30565315,medium,0.40111718,0.9904715,5.6195397
18027,0.33098733,high,0.4905559,1.0728135,4.4705906
18028,0.32487208,high,0.29500988,1.0050242,4.4347844
18029,0.20181102,low,0.31525007,1.0035685,4.44935
18030,0.30242002,medium,0.33531234,1.0048242,4.09818
18031,0.27075225,medium,0.26652998,1.0639278,3.5079892
18032,0.27226007,medium,0.2687467,1.077052,2.9784193
18033,0.32793838,high,0.25298965,1.0244689,3.7004273
18034,0.32475442,high,0.20221652,1.0530597,3.4755938
18035,0.42983842,high,0.30147964,1.0361382,3.705595
18036,0.31396627,high,0.2556443,1.0430539,3.8365989
18037,0.31499255,high,0.4009754,1.0257779,3.7763805
18038,0.22408879,low,0.33913508,1.0018946,2.3711724
18039,0.31242388,high,0.34432837,0.9955123,3.8082776
18040,0.25996965,low,0.33486128,1.0192915,4.932531
18041,0.21916425,low,0.28319353,1.0557514,3.0318258
18042,0.30265158,medium,0.1604217,1.0147861,3.1821823
18043,0.28768247,medium,0.35735548,1.187182,1.330262
18044,0.28886956,medium,0.2647555,1.0241802,4.2662687
18045,0.29137933,medium,0.30621585,1.0461259,3.2690368
18046,0.36393338,high,0.32372528,0.9722702,3.2441118
18047,0.28168833,medium,0.20339568,1.0001248,4.1525807
18048,0.31811738,high,0.19604881,1.0245587,3.9450634
18049,0.29957056,medium,0.34415045,1.0101805,5.261196
18050,0.33933884,high,0.22320662,0.99649554,3.3275478
18051,0.2680239,medium,0.33578768,1.2364724,1.4898275
18052,0.20267916,low,0.46442246,1.2675039,0.9949809
18053,0.24264342,low,0.29661706,0.9856338,2.3213124
18054,0.25179583,low,0.39442018,1.0412772,2.2396643
18055,0.25113207,low,0.25054598,1.0092252,2.3582077
18056,0.29672158,medium,0.4710806,0.998443,3.5173872
18057,0.253367,low,0.2082843,1.0674102,3.9307368
18058,0.17974716,low,0.34027717,0.9951595,3.2259436
18059,0.26480407,medium,0.33070773,1.0169517,2.5173254
18060,0.30044675,medium,0.2795042,1.0525721,2.1799674
18061,0.27998817,medium,0.36063576,0.9755189,2.6023645
18062,0.43376082,high,0.21773167,1.0584956,2.4226782
18063,0.22257906,low,0.26290694,1.0600257,2.984461
18064,0.22694379,low,0.4491735,1.0594366,2.1725833
18065,0.26400667,low,0.2968781,1.0253066,1.9456125
18066,0.27963293,medium,0.28569737,0.991297,2.791462
18067,0.310143,high,0.15306604,1.0370804,2.2821503
18068,0.27966952,medium,0.2574615,0.97900355,3.1965706
18069,0.22516936,low,0.36471024,0.9660207,2.6199594
18070,0.3077082,medium,0.44800815,1.0093838,3.8321056
18071,0.3569731,high,0.42824844,1.1488324,2.0277822
18072,0.31209654,high,0.25591627,1.0301653,4.1427865
18073,0.3114826,high,0.33722004,1.0538784,3.1115465
18074,0.18426144,low,0.3370499,1.050127,3.539013
18075,0.31397176,high,0.28549412,1.0570456,3.022106
18076,0.38906926,high,0.22464101,0.99318707,2.7504969
18077,0.25372833,low,0.20174903,1.005165,2.5971215
18078,0.17157972,low,0.2603148,1.0154321,2.291851
18079,0.2237081,low,0.26400822,1.033197,1.9391074
18080,0.2732988,medium,0.392896,1.0089383,1.8696872
18081,0.33368814,high,0.3094268,1.0594832,2.167456
18082,0.3492983,high,0.48271048,1.1139493,2.7055361
18083,0.22454876,low,0.266024,0.99902076,3.1182227
18084,0.2508949,low,0.27181518,0.99023336,4.55689
18085,0.30528265,medium,0.3612232,1.0067139,3.5362597
18086,0.14629066,low,0.2762,1.209207,1.9695268
18087,0.26522446,medium,0.20969328,1.0786395,1.6198577
18088,0.40107393,high,0.3939191,1.0293019,3.5909405
18089,0.41484535,high,0.28832793,1.0183113,4.3986697
18090,0.23978692,low,0.39141107,1.020227,3.6352339
18091,0.25990945,low,0.3365382,0.9865378,3.685167
18092,0.38128448,high,0.3318158,1.1702092,2.628038
18093,0.27223969,medium,0.28462148,1.0964025,3.2904713
18094,0.35499752,high,0.16330217,1.159067,2.3013852
18095,0.33883476,high,0.114061244,1.0504448,3.7301922
18096,0.27446657,medium,0.22622105,1.0385095,2.8699436
18097,0.30385053,medium,0.10840843,1.2964756,1.5073278
18098,0.284666,medium,0.21561386,1.0001326,4.4743133
18099,0.33452892,high,0.25412443,1.0197465,4.413845
18100,0.33839732,high,0.2763498,1.0073049,4.7797074
18101,0.16582388,low,0.4216729,1.0168589,4.843366
18102,0.23324347,low,0.22462974,1.0088264,3.851465
18103,0.4029194,high,0.28999645,1.0340325,3.6675248
18104,0.25650185,low,0.14317851,1.0412015,4.5730515
18105,0.29985434,medium,0.27125192,1.0053064,4.1934547
18106,0.27997518,medium,0.36754057,0.9928789,3.4863338
18107,0.38339055,high,0.21643542,1.0298578,3.4479346
18108,0.28056765,medium,0.31736597,1.0057286,3.583112
18109,0.28564107,medium,0.5651041,1.0019667,4.607773
18110,0.2722689,medium,0.20053416,1.06592,3.74578
18111,0.31911367,high,0.33639523,1.3115388,1.9755397
18112,0.40924698,high,0.37496668,1.0385834,4.0695305
18113,0.33043706,high,0.20721187,0.98596686,5.08324
18114,0.2566657,low,0.3061804,0.992595,4.7162247
18115,0.31458324,high,0.22924912,0.99552554,4.04541
18116,0.29286587,medium,0.2518823,1.0505505,3.784591
18117,0.28184134,medium,0.22798176,1.0283912,3.9070058
18118,0.2710262,medium,0.30475876,1.0170425,4.3082175
18119,0.26505852,medium,0.3744728,1.0950072,2.9900846
18120,0.3653152,high,0.43322125,0.98174596,5.8207464
18121,0.35859853,high,0.26883703,0.9963547,3.8095329
18122,0.3088072,medium,0.35402983,0.99758595,5.2841163
18123,0.3086707,medium,0.3374818,0.9962911,5.66193
18124,0.27290392,medium,0.3015115,1.0099387,3.9981492
18125,0.30490834,medium,0.24843122,1.0505328,3.245279
18126,0.28867203,medium,0.21173142,1.1808326,1.8834705
18127,0.23503059,low,0.28701994,1.002702,3.192193
18128,0.31136197,high,0.32529914,1.1179053,3.0103626
18129,0.31703418,high,0.2317831,1.0366757,3.1760118
18130,0.35613656,high,0.22244202,1.0108215,3.5019126
18131,0.23333019,low,0.22994277,1.0034385,4.0871468
18132,0.2733199,medium,0.34398043,0.99377126,4.696765
18133,0.3330577,high,0.16456985,1.0376399,3.5055943
18134,0.33888668,high,0.37417316,1.0184611,4.366622
18135,0.2455458,low,0.2344728,1.0019858,3.8845086
18136,0.26935577,medium,0.28983718,1.0526996,3.6403978
18137,0.2516539,low,0.38484213,0.9966568,4.5722165
18138,0.23775917,low,0.46849203,0.99133104,5.496214
18139,0.32654274,high,0.2667693,1.2069416,2.1007557
18140,0.35263187,high,0.31185004,1.1134101,3.0249338
18141,0.33160812,high,0.26809293,0.97316015,4.3964124
18142,0.23883015,low,0.31876004,0.99277425,3.365367
18143,0.26179296,low,0.19593494,1.0707146,2.7082057
18144,0.38872123,high,0.38216463,0.9807227,4.3762226
18145,0.36323315,high,0.34747797,1.0138345,4.1304502
18146,0.2857796,medium,0.3482101,1.1559862,1.8470722
18147,0.23967701,low,0.2985273,1.0669552,3.6154926
18148,0.2332558,low,0.34274906,1.0319306,3.1184604
18149,0.36377788,high,0.47264785,0.99880356,3.9394243
18150,0.29388118,medium,0.16549174,1.0162221,4.214522
18151,0.28410512,medium,0.32937703,0.9966543,4.0719986
18152,0.20410568,low,0.24756753,1.0056282,4.4156556
18153,0.29349303,medium,0.36629602,0.9946521,4.3332396
18154,0.2914124,medium,0.38138115,1.0697455,3.4696484
18155,0.2768759,medium,0.1870866,0.992911,3.8421144
18156,0.3266111,high,0.12383153,1.028132,3.772359
18157,0.3377319,high,0.49582335,1.0414978,3.5809448
18158,0.34633738,high,0.30405316,1.0011469,4.3151593
18159,0.2661324,medium,0.13109294,1.0743922,2.904656
18160,0.26981205,medium,0.34783286,1.0521977,3.315177
18161,0.2945614,medium,0.3622074,1.0898612,2.134443
18162,0.25595176,low,0.27920637,1.0872118,3.0295215
18163,0.3461656,high,0.25337934,1.0337812,3.2888172
18164,0.32149333,high,0.29389402,1.0215005,3.786103
18165,0.18939519,low,0.43518144,1.0122632,4.4578795
18166,0.19806057,low,0.21380731,1.4402174,1.6641337
18167,0.32344496,high,0.521031,1.0340354,3.268033
18168,0.18462157,low,0.15493362,1.2276211,1.652455
18169,0.3649671,high,0.21040893,1.088534,3.1377091
18170,0.24415123,low,0.23653477,0.99202985,5.9951386
18171,0.31273663,high,0.2248036,1.0520488,2.5974152
18172,0.245439,low,0.18195786,1.00312,4.291937
18173,0.34255177,high,0.46889162,0.99256444,4.777334
18174,0.34613192,high,0.42187282,1.06959,3.0553992
18175,0.27425575,medium,0.5282542,1.0383644,2.6491585
18176,0.29243428,medium,0.3453338,0.99125737,4.755988
18177,0.25123477,low,0.21972944,1.0169084,2.75857
18178,0.34884095,high,0.27355218,1.022495,4.363307
18179,0.23209554,low,0.28059378,1.0220478,3.1762521
18180,0.23124981,low,0.27397588,1.0301088,3.6024442
18181,0.22935295,low,0.21261823,1.0047221,4.4797187
18182,0.30119133,medium,0.33873475,1.0263098,3.6329167
18183,0.17494547,low,0.17742862,1.0493228,3.654483
18184,0.2913159,medium,0.46240646,1.0048171,4.830151
18185,0.29095435,medium,0.31668133,0.99861413,5.7596498
18186,0.34330392,high,0.23073675,0.98880273,4.2502866
18187,0.37434232,high,0.32909983,1.0085837,3.691386
18188,0.27105474,medium,0.3224162,1.0229502,4.475758
18189,0.25398535,low,0.26927617,1.0591208,2.8930516
18190,0.1721614,low,0.32107395,1.0140568,3.8634098
18191,0.2784902,medium,0.37535492,1.0403609,3.0569723
18192,0.27943426,medium,0.32610065,0.979761,5.1941013
18193,0.36040777,high,0.27327093,1.0417726,2.911633
18194,0.31189686,high,0.17455843,1.0766217,3.0026894
18195,0.3004644,medium,0.37324086,1.038212,3.3363824
18196,0.18939024,low,0.26956773,1.0534116,3.822061
18197,0.3027457,medium,0.23965713,1.0381924,2.767287
18198,0.31984657,high,0.31805024,0.9898514,4.6222343
18199,0.30381423,medium,0.33176255,0.9885973,5.263089
18200,0.29416734,medium,0.2989601,1.0509776,3.6382437
18201,0.21418709,low,0.27325782,1.0121083,4.944087
18202,0.26638567,medium,0.30658633,1.1535195,1.8597728
18203,0.27902764,medium,0.42976367,1.0202022,4.3074665
18204,0.27424824,medium,0.34291056,1.0183811,4.766821
18205,0.23596215,low,0.42013,1.0257996,3.6605923
18206,0.30340225,medium,0.409234,1.012128,3.7382476
18207,0.32030982,high,0.17725512,0.99256253,4.3589277
18208,0.34104764,high,0.2007188,1.2612163,1.333266
18209,0.30498183,medium,0.18124121,1.0667949,2.1533842
18210,0.30693454,medium,0.51341367,1.1884867,0.5820783
18211,0.28623736,medium,0.36683095,1.0447419,2.4473383
18212,0.21742523,low,0.32458168,1.0855725,3.173219
18213,0.26366216,low,0.22438397,1.1316669,2.56078
18214,0.35853183,high,0.18561551,1.2569216,2.0820198
18215,0.25304163,low,0.30485314,1.1084828,2.1725388
18216,0.23326677,low,0.3041186,1.2308176,2.4134517
18217,0.34995717,high,0.23428275,1.0450354,3.4327083
18218,0.31938583,high,0.39705634,1.0284628,3.9146867
18219,0.26406878,low,0.17270929,1.1753689,2.8245196
18220,0.3006571,medium,0.30191946,1.3385998,1.0702518
18221,0.33234984,high,0.15535228,0.9852516,3.3054953
18222,0.34545565,high,0.19487365,1.0062894,4.171763
18223,0.36279655,high,0.18343495,1.0145061,5.0126586
18224,0.24110729,low,0.18101567,1.0187609,4.8207264
18225,0.30446064,medium,0.13907616,1.0050647,3.747002
18226,0.24530727,low,0.20254372,1.1603838,1.9052713
18227,0.28038412,medium,0.3340429,1.0073406,2.3759868
18228,0.33691698,high,0.32986373,1.0311574,3.4403746
18229,0.18529058,low,0.12213284,1.4313165,1.1875534
18230,0.36457062,high,0.23577358,1.0314623,3.9140067
18231,0.28937656,medium,0.2755493,1.0214838,3.876414
18232,0.33922935,high,0.17245232,1.0135075,3.241416
18233,0.28798443,medium,0.3393722,1.0111147,3.7394693
18234,0.3131354,high,0.25292116,1.0644301,3.3731167
18235,0.26293486,low,0.31166065,0.9640222,5.200321
18236,0.2389431,low,0.35739288,1.0260806,3.3454318
18237,0.31502485,high,0.2373639,0.97701126,6.019527
18238,0.24399179,low,0.1697337,1.3430125,1.0013367
18239,0.37310857,high,0.11663653,1.1471947,1.9006741
18240,0.25028723,low,0.23946594,1.0481611,2.395182
18241,0.31280208,high,0.32502496,1.0354378,4.1781178
18242,0.24374652,low,0.23960029,1.1446289,2.2248094
18243,0.31678492,high,0.36195982,1.0016227,4.0895243
18244,0.19517887,low,0.29909965,1.0094411,3.955142
18245,0.39795476,high,0.47272,1.038828,3.4043248
18246,0.34482908,high,0.23505433,1.0900688,2.6145036
18247,0.23419327,low,0.20678133,1.0116228,4.5517263
18248,0.28892815,medium,0.1511968,1.0091544,3.6482973
18249,0.1795156,low,0.25294384,1.0257795,3.032961
18250,0.30759603,medium,0.28587335,1.0061063,4.618279
18251,0.24693042,low,0.400452,1.0039295,3.8771489
18252,0.32139724,high,0.3159489,1.0137736,4.1312675
18253,0.35023493,high,0.18058546,1.0713626,3.0354724
18254,0.2827258,medium,0.19619483,1.0346823,3.1973984
18255,0.2970912,medium,0.23756723,1.027396,3.4091852
18256,0.34835702,high,0.2668615,1.0091827,4.9350677
18257,0.2717719,medium,0.20513049,1.0276171,3.9456308
18258,0.30279732,medium,0.22592033,1.1362529,2.549165
18259,0.32290423,high,0.3291371,1.0112379,3.7542017
18260,0.27642405,medium,0.21090917,1.0786897,2.4522834
18261,0.35275334,high,0.23617151,1.1554332,2.4098957
18262,0.33332253,high,0.26435968,1.0077878,3.1091044
18263,0.22473902,low,0.29202458,1.0005107,3.6420252
18264,0.29678392,medium,0.36002186,1.0576423,1.8225904
18265,0.24400175,low,0.20413825,1.1968153,2.290445
18266,0.36958557,high,0.2716745,1.0094156,3.485548
18267,0.27936578,medium,0.16039395,0.9834762,3.6305892
18268,0.29633337,medium,0.24894433,1.001696,3.1513555
18269,0.32332176,high,0.3772705,1.0054785,2.564327
18270,0.29824293,medium,0.41680604,1.0117929,2.8856115
18271,0.2985987,medium,0.25627238,1.0984561,3.3303952
18272,0.31941676,high,0.24328274,0.9769819,3.9278033
18273,0.24116343,low,0.1949337,1.1389976,1.2651905
18274,0.24687934,low,0.28831193,1.0441523,2.6263227
18275,0.33647722,high,0.2278251,1.0940105,2.2806199
18276,0.2202205,low,0.45584434,1.1226039,2.6414056
18277,0.17967224,low,0.23972571,1.0454175,2.2268777
18278,0.22550952,low,0.27518696,1.0523843,2.2510655
18279,0.31425732,high,0.27852085,1.0403315,2.199175
18280,0.22232056,low,0.33042774,0.98104936,2.6167512
18281,0.28211254,medium,0.32607183,1.0356365,2.4366567
18282,0.24179667,low,0.3802441,0.994996,1.8846704
18283,0.3840593,high,0.27940848,1.0301628,2.4453669
18284,0.28443724,medium,0.3368641,0.99366814,4.0827026
18285,0.37401915,high,0.27764586,0.99682844,3.2867947
