row_idx,kappa,curvature_bin,lid,lof,density,label
9076,0.55608654,high,0.09317429,1.0077678,0.1005162,0
9077,0.48906827,medium,0.12380717,1.1448804,0.07184684,4
9078,0.45118207,low,0.3400849,0.97708184,0.47664908,1
9079,0.3194093,low,0.28335363,1.0536194,0.3135354,1
9080,0.4999084,medium,0.17424963,0.98278016,0.15527801,9
9081,0.5155597,medium,0.06759667,0.97866076,0.083217494,0
9082,0.49976784,medium,0.15436836,0.9979637,0.15570578,9
9083,0.5569127,high,0.064491704,1.0849645,0.10510767,8
9084,0.45741743,low,0.097949445,1.0801092,0.08805867,0
9085,0.5277497,medium,0.1011469,1.0497128,0.07057761,3
9086,0.6049197,high,0.13665712,0.98526657,0.15939416,9
9087,0.46215093,low,0.120822646,1.0708319,0.107330024,4
9088,0.5008038,medium,0.1778374,1.1885681,0.08598734,6
9089,0.35765862,low,0.272108,0.9983587,0.37376,1
9090,0.5884012,high,0.14738359,0.9930594,0.14918321,8
9091,0.47613472,low,0.06654359,1.286444,0.04770888,9
9092,0.426548,low,0.16935255,1.0364172,0.14453283,6
9093,0.44260424,low,0.20108172,1.0672967,0.33679825,1
9094,0.48779315,medium,0.15990913,1.0365138,0.3356005,1
9095,0.3878122,low,0.26138434,1.0435045,0.26730806,1
9096,0.50336206,medium,0.08664651,1.1188858,0.08410146,5
9097,0.53262687,high,0.0646868,1.3080008,0.064829975,2
9098,0.42836726,low,0.14171223,1.015466,0.27797654,1
9099,0.5606306,high,0.092961855,1.1817878,0.07743614,4
9100,0.48019797,medium,0.09598753,1.0164642,0.1255097,7
9101,0.4561261,low,0.21350923,1.1683202,0.09521062,7
9102,0.35705823,low,0.1756413,0.992541,0.48006293,1
9103,0.4268849,low,0.12741813,1.0915282,0.111848675,9
9104,0.46881622,low,0.22614676,1.013041,0.12554424,7
9105,0.46026838,low,0.1406116,1.067823,0.11707598,6
9106,0.43765503,low,0.061039556,1.1850313,0.06851188,6
9107,0.5087619,medium,0.2555774,1.1725732,0.10423836,7
9108,0.5202773,medium,0.17976063,1.0799263,0.08744326,4
9109,0.5128635,medium,0.10843848,1.013972,0.13479872,4
9110,0.43915468,low,0.13036168,1.366465,0.066831686,6
9111,0.4645483,low,0.14860012,1.0159024,0.14185454,4
9112,0.5873537,high,0.085601136,1.0859581,0.087608084,8
9113,0.5110034,medium,0.16510919,1.0650244,0.09725877,0
9114,0.56980336,high,0.08129678,1.1358842,0.09797497,8
9115,0.53383946,high,0.20738974,1.1550802,0.0632536,4
9116,0.46282303,low,0.098747544,1.020962,0.112303786,5
9117,0.52646077,medium,0.15214351,1.0701107,0.09809956,6
9118,0.50309455,medium,0.17392726,1.10619,0.104200475,6
9119,0.48663813,medium,0.19929123,1.0217556,0.11741537,7
9120,0.5650206,high,0.115703024,1.0018166,0.16141622,4
9121,0.46608108,low,0.100175455,1.095358,0.10681944,8
9122,0.58805877,high,0.14216429,1.0483292,0.1059902,8
9123,0.46658617,low,0.10778058,1.1402258,0.07216118,3
9124,0.614385,high,0.10186099,1.0513269,0.115689315,5
9125,0.47809404,medium,0.12167628,0.99577624,0.17130896,9
9126,0.5014533,medium,0.16395195,1.024606,0.12789373,7
9127,0.5263194,medium,0.04964889,1.153922,0.094887786,3
9128,0.54626524,high,0.14184257,1.069157,0.107564025,7
9129,0.37474126,low,0.13812137,1.0171988,0.3684518,1
9130,0.46281177,low,0.14570235,1.0101385,0.0778605,0
9131,0.52441317,medium,0.09887134,1.1035894,0.09649882,3
9132,0.5090896,medium,0.055692073,1.1423454,0.076272756,2
9133,0.49840808,medium,0.09958063,1.0174797,0.107330695,0
9134,0.4661944,low,0.17813224,1.3692737,0.062055293,0
9135,0.5280397,medium,0.17883304,1.1750499,0.0750892,6
9136,0.43249607,low,0.018000346,2.780485,0.052558493,1
9137,0.53610307,high,0.15464476,1.0043371,0.102878295,3
9138,0.50381666,medium,0.11268235,1.0055503,0.14299339,4
9139,0.5717719,high,0.16011201,1.0475414,0.08905003,5
9140,0.53782904,high,0.14120424,1.2687051,0.059939004,4
9141,0.56995773,high,0.08401423,1.0643588,0.1208895,9
9142,0.5109261,medium,0.12736365,1.0881232,0.10207092,7
9143,0.42490655,low,0.15796895,0.9998156,0.13550943,7
9144,0.45732325,low,0.12414826,1.046302,0.08329231,3
9145,0.504544,medium,0.15871692,1.2739207,0.048056137,4
9146,0.51660275,medium,0.11402451,1.0604259,0.12911472,4
9147,0.5876334,high,0.11128694,1.016258,0.1336027,8
9148,0.4566489,low,0.12357351,1.0579741,0.1233996,9
9149,0.4100511,low,0.21791382,1.0960082,0.05570409,7
9150,0.5742212,high,0.09444237,1.0922445,0.11565727,8
9151,0.5184498,medium,0.13448155,1.1495209,0.100273415,2
9152,0.42291135,low,0.1374775,1.172067,0.071668215,7
9153,0.42837083,low,0.16782174,1.0624676,0.2715226,1
9154,0.3264287,low,0.20486474,1.1179945,0.24794784,1
9155,0.57112473,high,0.14118685,1.0483847,0.11269035,4
9156,0.51459694,medium,0.06256329,1.1313226,0.08961498,4
9157,0.5603236,high,0.08627643,1.1971176,0.074037224,3
9158,0.39794523,low,0.040725052,1.8671651,0.052791663,7
9159,0.49724257,medium,0.1257973,1.0115436,0.1360263,9
9160,0.5221647,medium,0.09266956,1.2057973,0.08183145,8
9161,0.6319208,high,0.09776358,1.1063136,0.08547105,8
9162,0.5292138,medium,0.15486355,1.0649803,0.080951884,2
9163,0.48484796,medium,0.15222465,1.0484403,0.12976539,9
9164,0.40559983,low,0.1320281,1.1723477,0.28365156,1
9165,0.4415195,low,0.1953041,1.4548419,0.027478678,9
9166,0.47743374,medium,0.063072175,1.113323,0.08796678,5
9167,0.53505415,high,0.15870988,0.99350834,0.17522372,9
9168,0.52242637,medium,0.053122614,1.3432983,0.043618187,2
9169,0.42745775,low,0.19993135,0.9826544,0.43413898,1
9170,0.6271306,high,0.16109045,1.0364974,0.10225393,5
9171,0.4896679,medium,0.13513504,1.0374511,0.10636594,9
9172,0.5488409,high,0.11530358,1.0322797,0.10917464,3
9173,0.50165087,medium,0.113180615,1.1522403,0.05617073,6
9174,0.55923915,high,0.09747131,1.2274367,0.07434832,0
9175,0.54665625,high,0.10771434,1.0199542,0.10953942,0
9176,0.516953,medium,0.12673344,1.0356623,0.09758649,2
9177,0.5160612,medium,0.14036453,1.0856177,0.1033784,9
9178,0.58545464,high,0.10037971,1.0610126,0.101893276,5
9179,0.49704993,medium,0.17332928,0.9882987,0.13418923,7
9180,0.5251566,medium,0.070668854,1.1456586,0.12024877,7
9181,0.47187436,low,0.12519579,1.0152583,0.13349734,7
9182,0.33110768,low,0.093318425,1.0000939,0.34981632,1
9183,0.5564143,high,0.11759881,1.1649772,0.0815199,6
9184,0.60690296,high,0.0635226,1.0501541,0.102434635,8
9185,0.5209389,medium,0.11988397,1.3046938,0.036914922,6
9186,0.5320534,high,0.09237649,1.1737124,0.08928305,9
9187,0.60580266,high,0.096460305,1.0972803,0.09634001,8
9188,0.43705332,low,0.14336444,1.055249,0.10529771,6
9189,0.5312201,medium,0.12176792,1.0455344,0.10232976,2
9190,0.44482398,low,0.25054985,1.0143399,0.33699587,1
9191,0.49753058,medium,0.10841893,1.0010903,0.08179763,2
9192,0.46691924,low,0.085578896,1.1625383,0.100727476,6
9193,0.4042492,low,0.22729854,1.0381768,0.39953884,1
9194,0.54460835,high,0.11960225,1.298903,0.05796695,4
9195,0.3553446,low,0.29399458,1.2039547,0.21717148,1
9196,0.51720417,medium,0.15901278,1.0852882,0.1322632,6
9197,0.572005,high,0.07566874,1.1273227,0.11192829,8
9198,0.50155807,medium,0.1559935,1.0717746,0.11815072,6
9199,0.4924016,medium,0.14424649,1.1460302,0.079142,6
9200,0.54853636,high,0.10938359,1.0066682,0.154378,9
9201,0.50675803,medium,0.14510642,1.0234674,0.11270108,6
9202,0.31621945,low,0.19786467,1.042877,0.31781247,1
9203,0.52134794,medium,0.07728037,1.4816098,0.04272341,5
9204,0.46966738,low,0.16601685,0.97411555,0.45433214,1
9205,0.4545315,low,0.14660111,1.0295969,0.09507334,0
9206,0.54701155,high,0.20319065,0.97118556,0.15142019,3
9207,0.3850127,low,0.22663362,1.0262504,0.39907196,1
9208,0.37703782,low,0.18570405,1.3778471,0.045470275,0
9209,0.5013289,medium,0.116413705,1.2199434,0.054679975,3
9210,0.5002036,medium,0.09871693,1.1036044,0.08736732,2
9211,0.532278,high,0.054635186,1.1283057,0.07179037,0
9212,0.5362769,high,0.14301145,1.1010903,0.06720545,5
9213,0.45515037,low,0.08110953,1.2536638,0.097255565,5
9214,0.5226537,medium,0.08289323,1.1078159,0.06870182,2
9215,0.5101491,medium,0.11944233,1.1115651,0.06181908,2
9216,0.3840273,low,0.25494123,1.3909816,0.09338843,1
9217,0.46719742,low,0.108886376,1.0770978,0.12165756,7
9218,0.4938473,medium,0.10942097,1.1054809,0.11398085,7
9219,0.561455,high,0.11906413,1.0093495,0.13847443,8
9220,0.49832994,medium,0.20170218,1.0352803,0.10873818,0
9221,0.32740772,low,0.18543331,0.98009837,0.45013216,1
9222,0.56511146,high,0.07764072,1.0420862,0.12727243,4
9223,0.5744935,high,0.11240413,1.0749547,0.11528508,7
9224,0.3757916,low,0.24240296,1.0741366,0.26489338,1
9225,0.44145656,low,0.1284879,1.2605991,0.029966997,9
9226,0.50701344,medium,0.11834573,1.0265228,0.1137946,6
9227,0.5988955,high,0.11767109,1.025494,0.11247859,3
9228,0.5746823,high,0.09904136,1.0594794,0.07492089,5
9229,0.5020913,medium,0.05853712,1.2012638,0.07145576,8
9230,0.49506378,medium,0.066421,1.2056406,0.06217873,0
9231,0.41963297,low,0.28644863,0.9826544,0.16402805,7
9232,0.5339763,high,0.09055393,1.0818285,0.09160488,8
9233,0.4761513,low,0.14121412,1.4162959,0.03448522,9
9234,0.5312587,medium,0.08949654,1.0566252,0.073702686,2
9235,0.5304626,medium,0.06830191,1.0957876,0.104919836,3
9236,0.55221653,high,0.10686141,1.081774,0.107674964,8
9237,0.56835103,high,0.07406182,1.0183196,0.10795597,5
9238,0.42608786,low,0.10432463,1.1724088,0.105055094,4
9239,0.43490946,low,0.26257437,0.9855209,0.13949333,6
9240,0.54590017,high,0.12069294,1.1035314,0.09454174,9
9241,0.488087,medium,0.14423366,1.0381429,0.1259347,7
9242,0.5096631,medium,0.064809114,1.016929,0.0879661,2
9243,0.53184795,high,0.12112818,1.002087,0.15126818,7
9244,0.45950466,low,0.1283323,1.0554025,0.10808174,6
9245,0.48385674,medium,0.113590345,1.0878832,0.09754685,9
9246,0.40884417,low,0.16923931,0.9917938,0.37866393,1
9247,0.34381133,low,0.1625429,1.0994695,0.26206738,1
9248,0.60505515,high,0.06594914,1.0973785,0.08990862,3
9249,0.5037768,medium,0.14544335,1.013901,0.09435534,5
9250,0.49674731,medium,0.10936231,1.1986438,0.11204777,1
9251,0.534425,high,0.10280122,1.0629508,0.07370585,0
9252,0.36696476,low,0.22095044,1.0953965,0.29943353,1
9253,0.51306117,medium,0.08944399,1.0159065,0.12082689,7
9254,0.4972793,medium,0.090214506,1.2898953,0.036271736,2
9255,0.38253182,low,0.23586747,1.125552,0.06272831,7
9256,0.5473722,high,0.17604524,1.1198968,0.09145528,2
9257,0.44065422,low,0.040568285,1.1490343,0.08878689,9
9258,0.55476284,high,0.07687422,0.9797536,0.1472403,8
9259,0.610616,high,0.10580669,1.0052491,0.08648119,2
9260,0.4950732,medium,0.2540201,1.1136943,0.07199887,9
9261,0.519066,medium,0.21022351,1.0984417,0.11172423,4
9262,0.44148493,low,0.15275975,1.1973101,0.08443574,6
9263,0.4907586,medium,0.12406179,1.1172287,0.056602933,2
9264,0.4904679,medium,0.20027183,0.9906928,0.1557455,7
9265,0.443303,low,0.21370207,0.989418,0.169168,7
9266,0.55658704,high,0.11556685,1.0058501,0.12293031,8
9267,0.51617455,medium,0.13177733,1.0512348,0.09037611,3
9268,0.48425353,medium,0.11193026,1.1294738,0.07558178,0
9269,0.36448658,low,0.14625037,1.1931025,0.30782753,1
9270,0.40101534,low,0.11435043,1.1028163,0.29892963,1
9271,0.5060625,medium,0.10944903,1.0248514,0.11241076,0
9272,0.5372565,high,0.1075361,1.0114973,0.1098541,0
9273,0.54772687,high,0.11071536,1.0270926,0.12639976,8
9274,0.551505,high,0.14782952,1.1214899,0.07614984,5
9275,0.51481664,medium,0.09676441,1.1205027,0.0656342,4
9276,0.5169232,medium,0.06674435,1.3498954,0.078868575,1
9277,0.49461836,medium,0.07189874,1.0819137,0.09940294,3
9278,0.5541167,high,0.09558047,1.0747708,0.056236926,4
9279,0.54779536,high,0.16528308,0.9746048,0.1426031,3
9280,0.44297016,low,0.14867295,1.031659,0.14284895,9
9281,0.5730464,high,0.06633681,1.0608476,0.10792919,3
9282,0.54713386,high,0.16327763,1.1011779,0.11556755,6
9283,0.5402956,high,0.09977977,1.1727966,0.04855143,2
9284,0.3720824,low,0.3013347,1.319452,0.110641554,1
9285,0.52248514,medium,0.10594742,1.0967921,0.06158049,2
9286,0.54118705,high,0.10426924,1.1332394,0.07644117,5
9287,0.44239336,low,0.10226967,1.0938308,0.1010903,0
9288,0.46856952,low,0.08558321,1.2118628,0.07122062,2
9289,0.46253765,low,0.15309235,1.0005633,0.08103903,0
9290,0.43379217,low,0.08477945,1.2002639,0.08907184,2
9291,0.23581988,low,0.2703861,1.0490272,0.3419697,1
9292,0.4043967,low,0.31513202,0.99439037,0.1691603,7
9293,0.48169333,medium,0.008673248,2.764074,0.037406903,0
9294,0.5263475,medium,0.091555394,0.99854773,0.12122792,4
9295,0.5193394,medium,0.11176148,1.132071,0.074218616,8
9296,0.537263,high,0.09698928,1.0297072,0.09970035,5
9297,0.48366904,medium,0.07558345,1.2430774,0.09116259,0
9298,0.5813203,high,0.1136753,1.0938957,0.062570706,2
9299,0.48959237,medium,0.12260561,1.1115416,0.06469953,9
9300,0.50241125,medium,0.15235756,1.10822,0.09822568,9
9301,0.56424904,high,0.10670794,1.3779368,0.07410503,4
9302,0.4188158,low,0.13670616,1.0430869,0.33429748,1
9303,0.581468,high,0.078555666,1.0066593,0.13810569,8
9304,0.46501702,low,0.09101071,1.0233669,0.09936688,9
9305,0.4186265,low,0.14634825,1.116144,0.080828644,6
9306,0.42026907,low,0.19687669,1.1549125,0.067499764,5
9307,0.45578825,low,0.063768215,0.9807955,0.16217557,4
9308,0.59695,high,0.12611943,0.9984168,0.15254988,7
9309,0.49343002,medium,0.13189316,1.2664012,0.05596484,4
9310,0.5342473,high,0.122982405,1.0267369,0.1258396,8
9311,0.41026008,low,0.087640546,1.0551183,0.069595225,0
9312,0.49816763,medium,0.10413634,1.1953071,0.085356995,4
9313,0.5320823,high,0.12470107,1.0522281,0.12390358,9
9314,0.59813344,high,0.10712409,1.0990272,0.06682011,5
9315,0.55706453,high,0.08078101,0.98970914,0.1423798,8
9316,0.48256284,medium,0.10346649,1.043671,0.11463346,9
9317,0.45246887,low,0.2077109,1.1638657,0.09065196,5
9318,0.53395116,high,0.07473649,1.2187822,0.0907169,5
9319,0.51585555,medium,0.11454892,1.0596999,0.11652684,9
9320,0.50928426,medium,0.18577516,1.0272641,0.13721654,4
9321,0.5240215,medium,0.059166744,1.1909525,0.09392665,2
9322,0.514112,medium,0.25122064,1.1029595,0.06399405,6
9323,0.44757682,low,0.05994203,1.291253,0.06976121,0
9324,0.4856314,medium,0.098811075,1.3536178,0.059919182,0
9325,0.2902137,low,0.10817304,2.184204,0.13642982,8
9326,0.44634438,low,0.13023354,1.0071851,0.14414343,4
9327,0.43752956,low,0.12571882,1.1020696,0.3017412,1
9328,0.53628796,high,0.1392059,1.0356233,0.14575888,9
9329,0.5173254,medium,0.062183186,1.0265129,0.12808938,8
9330,0.47801024,medium,0.14752866,1.0749607,0.09325394,0
9331,0.41150224,low,0.20791191,1.110414,0.082577795,6
9332,0.5484121,high,0.09759158,1.4346638,0.08025497,6
9333,0.5036415,medium,0.11841054,1.0229169,0.112112716,0
9334,0.6164061,high,0.08238407,1.0813941,0.109691836,3
9335,0.43323147,low,0.24884707,1.2344729,0.039920513,2
9336,0.49790233,medium,0.12013584,1.0439564,0.108293235,8
9337,0.46913695,low,0.10808142,1.1001652,0.0978412,6
9338,0.34239995,low,0.308176,1.0226529,0.4165737,1
9339,0.5076829,medium,0.15794624,1.0247529,0.07857813,0
9340,0.3735484,low,0.264699,0.9917067,0.14341384,6
9341,0.50501156,medium,0.21251677,0.99365723,0.15022373,8
9342,0.42875051,low,0.10366684,1.0108087,0.07033708,0
9343,0.59856963,high,0.14625871,1.0213729,0.10475324,3
9344,0.5113785,medium,0.07045151,1.1877452,0.065637864,6
9345,0.39787924,low,0.24879351,1.2788001,0.1479535,1
9346,0.5326538,high,0.114926904,1.01676,0.13361916,8
9347,0.45443106,low,0.1316353,0.9970766,0.104657315,0
9348,0.4612828,low,0.13830434,1.1930737,0.06714287,7
9349,0.35149664,low,0.16564329,1.265726,0.13920479,1
9350,0.5410944,high,0.1051355,1.0009738,0.14359954,7
9351,0.5754135,high,0.08100669,1.0112776,0.13653359,8
9352,0.5566435,high,0.10343158,1.0593256,0.06748306,2
9353,0.54961586,high,0.1383193,1.0230471,0.083081424,0
9354,0.4756195,low,0.10084359,1.1958898,0.060538042,0
9355,0.5332606,high,0.13272992,1.0203769,0.09095326,5
9356,0.53000486,medium,0.15384951,1.0526274,0.054055836,7
9357,0.42884016,low,0.1598106,1.2140726,0.12662694,8
9358,0.39008462,low,0.123830035,1.1055026,0.26523563,1
9359,0.56865716,high,0.1271657,1.1287987,0.084437504,2
9360,0.5062212,medium,0.11401596,1.1071556,0.095917694,4
9361,0.5145675,medium,0.06615865,1.0173746,0.10921188,5
9362,0.5087812,medium,0.15412198,1.0571996,0.12508975,8
9363,0.46953923,low,0.2141032,1.1807673,0.082012154,1
9364,0.50488985,medium,0.14850795,1.0102903,0.1447896,9
9365,0.4682768,low,0.08802291,1.0979824,0.06626058,0
9366,0.4483338,low,0.13434929,0.99948734,0.14945374,9
9367,0.34673148,low,0.21184133,1.0361193,0.35517186,1
9368,0.55742884,high,0.16964608,1.000303,0.12718803,5
9369,0.42897785,low,0.09552544,1.1422343,0.2740904,1
9370,0.4321003,low,0.19914412,1.5798589,0.14477533,1
9371,0.5240425,medium,0.11489758,1.1233487,0.100475036,4
9372,0.5435877,high,0.15778685,1.0837609,0.10722112,7
9373,0.47097248,low,0.13403581,1.1206572,0.091460444,7
9374,0.3646074,low,0.114054486,1.428231,0.19367488,1
9375,0.44690466,low,0.17715988,1.1044366,0.24655841,1
9376,0.460235,low,0.17154014,0.99463093,0.1350159,6
9377,0.54700816,high,0.14328682,1.0391273,0.09973337,7
9378,0.5250697,medium,0.10206038,0.99880195,0.12440397,3
9379,0.39376658,low,0.19921625,1.1001331,0.108234026,6
9380,0.46478748,low,0.15746446,1.0115459,0.12133952,0
9381,0.55263186,high,0.17013751,1.1601272,0.10763827,4
9382,0.5333683,high,0.16087954,1.0197759,0.11986932,9
9383,0.5121694,medium,0.12003373,1.1962751,0.05954773,2
9384,0.5417749,high,0.06839624,1.108708,0.0855825,8
9385,0.47629184,low,0.09743004,1.0143987,0.139821,9
9386,0.35845274,low,0.31792688,1.2153186,0.21419223,1
9387,0.5662924,high,0.13291343,1.0833113,0.08305064,2
9388,0.51537246,medium,0.08055743,1.0408348,0.12353499,8
9389,0.6077323,high,0.11016056,1.1220707,0.08395127,3
9390,0.3776585,low,0.0841647,1.3758945,0.14430276,1
9391,0.48135233,medium,0.2529038,1.0111597,0.1290303,7
9392,0.4137733,low,0.11544809,1.1441308,0.11103876,6
9393,0.5726329,high,0.17961556,1.0182225,0.15458405,4
9394,0.5167421,medium,0.21674815,1.0314534,0.15000185,9
9395,0.44996554,low,0.22382735,1.0065753,0.13617323,6
9396,0.54209554,high,0.19270255,1.0321223,0.10511319,4
9397,0.2576102,low,0.20389317,0.9816419,0.43499798,1
9398,0.50275534,medium,0.13082208,1.0434773,0.11833494,8
9399,0.5521959,high,0.1451863,1.0386606,0.078696355,5
9400,0.52182055,medium,0.06027545,1.179749,0.06202324,2
9401,0.50307035,medium,0.05500805,1.3049637,0.07638292,5
9402,0.50263464,medium,0.10612074,1.0656662,0.089846134,9
9403,0.46433645,low,0.14217518,1.1641799,0.04685986,2
9404,0.52029055,medium,0.08368491,1.1018716,0.08979501,4
9405,0.51449114,medium,0.07262193,1.0398351,0.101857044,3
9406,0.43673474,low,0.07524418,2.0457454,0.122293666,1
9407,0.48627853,medium,0.1382024,1.0925937,0.10155395,6
9408,0.56655294,high,0.11741973,1.0576618,0.10363692,7
9409,0.4827003,medium,0.03306334,1.0609285,0.0943258,3
9410,0.52538234,medium,0.0745948,1.2728549,0.08050142,8
9411,0.52953154,medium,0.105803125,1.1751572,0.058353,2
9412,0.49650759,medium,0.15283085,1.0562586,0.09184725,0
9413,0.5918931,high,0.048547637,1.2617,0.052760124,3
9414,0.5141545,medium,0.15104726,0.9766453,0.13267969,0
9415,0.52014923,medium,0.11436449,1.1045188,0.06927584,2
9416,0.5425885,high,0.108280525,0.9838836,0.13594711,6
9417,0.5308707,medium,0.07882191,1.0030296,0.10517387,2
9418,0.54766726,high,0.07963877,1.0261738,0.09742821,2
9419,0.54990566,high,0.11594195,1.0184693,0.14930029,4
9420,0.5106271,medium,0.042274248,1.1527257,0.06795015,8
9421,0.3765219,low,0.14274412,1.1774281,0.19246352,1
9422,0.53976333,high,0.0696124,1.102081,0.07479215,4
9423,0.39894098,low,0.08585343,1.0127829,0.08023042,0
9424,0.56453735,high,0.13083315,1.1361829,0.11098525,8
9425,0.5091127,medium,0.13408475,1.3271333,0.09277998,4
9426,0.5001943,medium,0.13360995,1.0055677,0.13724865,8
9427,0.5642458,high,0.05129244,1.2295276,0.08384528,7
9428,0.35468084,low,0.10945967,1.1091037,0.10398766,6
9429,0.53575003,high,0.07511093,1.070909,0.13306275,9
9430,0.56038964,high,0.12186363,1.0258101,0.118968606,3
9431,0.48436362,medium,0.12774915,1.1125152,0.091562666,0
9432,0.5703273,high,0.16896164,1.0850501,0.10335621,4
9433,0.33512855,low,0.13604772,1.0515604,0.3301187,1
9434,0.564788,high,0.19818577,0.9791462,0.115916125,2
9435,0.4660654,low,0.07232157,1.1935611,0.061276127,0
9436,0.47577274,low,0.07072498,1.6027054,0.0649944,0
9437,0.58074665,high,0.105913445,1.3152509,0.07014466,8
9438,0.4877702,medium,0.075289994,1.1759851,0.08991856,8
9439,0.47043514,low,0.29701778,1.1017808,0.08858736,9
9440,0.4887694,medium,0.19509299,1.08578,0.04631619,3
9441,0.34977198,low,0.3729026,1.0148704,0.38681063,1
9442,0.4296217,low,0.15857038,0.97531784,0.13482891,6
9443,0.26719606,low,0.31266138,1.6285512,0.02414162,2
9444,0.55438256,high,0.08310606,1.1827283,0.053603765,2
9445,0.41532278,low,0.22347288,0.9838774,0.45719093,1
9446,0.46727735,low,0.2636654,0.99242115,0.44557056,1
9447,0.5055098,medium,0.0716727,1.1216632,0.09869775,9
9448,0.5185569,medium,0.17451215,1.10605,0.120942794,7
9449,0.5631571,high,0.07319202,1.0529441,0.12148741,9
9450,0.39921248,low,0.2376863,1.0217932,0.38437766,1
9451,0.48321795,medium,0.045969356,1.1680648,0.0494283,2
9452,0.50699794,medium,0.19758642,1.074112,0.111879766,4
9453,0.55767465,high,0.16761138,0.9986898,0.13444962,0
9454,0.49905825,medium,0.069735706,1.1144508,0.10095499,9
9455,0.52513975,medium,0.057494275,1.2804086,0.071254276,8
9456,0.52903867,medium,0.09543455,1.1912159,0.089363165,5
9457,0.5466027,high,0.11763435,0.98511094,0.12978022,3
9458,0.3563999,low,0.2861188,1.0422286,0.3481121,1
9459,0.4450242,low,0.31876057,0.97626346,0.5106206,1
9460,0.49328697,medium,0.14600517,1.0326707,0.10691348,0
9461,0.535372,high,0.13997082,0.9909006,0.12438731,0
9462,0.36134183,low,0.100883074,1.0672195,0.29190743,1
9463,0.5447861,high,0.10429634,1.0307776,0.09098998,4
9464,0.54389906,high,0.11225096,1.061934,0.09407606,2
9465,0.57092035,high,0.1280229,1.0398948,0.12761493,8
9466,0.57687414,high,0.09995378,1.1243362,0.08406058,2
9467,0.55665565,high,0.061527923,1.3380173,0.076077774,4
9468,0.5584482,high,0.09220768,1.013332,0.11122713,8
9469,0.53424287,high,0.042499445,1.3087585,0.05711293,4
9470,0.58200717,high,0.08814968,1.0350696,0.127108,8
9471,0.5584598,high,0.13107838,1.1792614,0.062770404,6
9472,0.5072783,medium,0.08915337,1.240858,0.10325822,3
9473,0.44565946,low,0.27329558,1.0811191,0.095471196,0
9474,0.57461536,high,0.15258864,1.1029257,0.073953256,6
9475,0.55145454,high,0.16931649,1.0774634,0.10051185,4
9476,0.48444802,medium,0.16282037,1.0554396,0.08031425,0
9477,0.36263162,low,0.3151572,1.1771909,0.057624236,2
9478,0.47606027,low,0.21348341,1.0656945,0.08084834,9
9479,0.5712883,high,0.1706932,1.0706954,0.09047944,5
9480,0.39272147,low,0.17685877,1.1665223,0.24710113,1
9481,0.56881183,high,0.103911795,0.99080217,0.13010494,3
9482,0.5283836,medium,0.28185117,1.1689075,0.061448094,5
9483,0.5265717,medium,0.12808637,1.0262024,0.13708016,6
9484,0.5421674,high,0.1241595,1.1107382,0.08911454,6
9485,0.5042549,medium,0.08237385,1.0489026,0.10670117,0
9486,0.52892786,medium,0.231865,1.0795685,0.076144695,6
9487,0.45507848,low,0.16394821,1.1087544,0.079257004,0
9488,0.526175,medium,0.21311179,1.010001,0.14233021,7
9489,0.41539353,low,0.26750022,1.0133092,0.3515751,1
9490,0.519318,medium,0.21122602,1.0747043,0.122328274,7
9491,0.5400342,high,0.10304587,1.1402664,0.081308745,3
9492,0.5929232,high,0.13274957,1.0665606,0.10260209,7
9493,0.43804115,low,0.12561837,1.1326495,0.054390717,7
9494,0.5444081,high,0.1862114,1.0541995,0.093915544,2
9495,0.51196706,medium,0.099616356,1.2017463,0.081331015,2
9496,0.54513705,high,0.096109405,1.0004604,0.13801415,7
9497,0.5089561,medium,0.0767,1.1486907,0.08199294,5
9498,0.5501945,high,0.08726773,1.1167657,0.09176817,3
9499,0.3857214,low,0.17833678,1.0257665,0.31607923,1
9500,0.5602558,high,0.11246068,0.9701882,0.1397017,0
9501,0.5265479,medium,0.18627442,1.0849117,0.090983175,6
9502,0.43112522,low,0.18259406,1.109391,0.047680255,2
9503,0.5075177,medium,0.10046042,1.2352796,0.06978184,9
9504,0.5947552,high,0.17787275,1.0459169,0.08877851,2
9505,0.5896921,high,0.11035356,1.0529245,0.10989625,3
9506,0.6102148,high,0.054948904,1.0587746,0.07927573,5
9507,0.5309714,medium,0.13098237,0.9826773,0.17292792,7
9508,0.5256862,medium,0.1628951,1.0407977,0.1174209,0
9509,0.5876775,high,0.1083097,1.0145478,0.12506141,3
9510,0.56586814,high,0.1487018,1.0667024,0.086757675,2
9511,0.5516068,high,0.11741567,1.0181129,0.11640345,5
9512,0.4371723,low,0.06939256,1.0114995,0.12524897,7
9513,0.48114723,medium,0.09525029,0.99413055,0.0795634,0
9514,0.5953295,high,0.08845312,1.0544224,0.09946175,3
9515,0.35615605,low,0.08019948,1.021614,0.28642794,1
9516,0.51640236,medium,0.21427812,1.0288349,0.12717089,6
9517,0.4541831,low,0.19968015,0.99732804,0.1347943,0
9518,0.38709182,low,0.14310952,1.1907014,0.30864623,1
9519,0.460365,low,0.12813945,1.0271772,0.120930575,7
9520,0.57060105,high,0.2044154,1.0291835,0.10662401,3
9521,0.54822993,high,0.104829244,1.021056,0.12941873,8
9522,0.5122396,medium,0.13008104,1.1225301,0.10005152,3
9523,0.47179782,low,0.22943135,1.0145628,0.11546578,5
