row_idx,kappa,lid,lof,density,forman,curvature_bin,y
14313,0.4743216,0.122755334,1.1239707,1.052735,0.0015011822,high,0.788
14314,0.36595267,0.14326969,1.1204734,1.6287361,0.0015011822,low,0.87
14315,0.40851778,0.19047293,1.1020921,1.729442,0.0015011822,medium,0.925
14316,0.4555176,0.116327785,1.1225847,1.3271224,0.0015011822,high,0.827
14317,0.3091653,0.24664018,1.222435,0.729705,0.0015011822,low,0.865
14318,0.4155842,0.16022955,1.2103202,1.3644423,0.0015011822,medium,0.894
14319,0.3587845,0.11085418,1.2762169,0.96514624,0.0015011822,low,0.9
14320,0.43142998,0.31731328,1.1350247,0.6231622,0.0015011822,medium,1.625
14321,0.37876177,0.06879048,1.3229848,0.7583344,0.0015011822,low,0.875
14322,0.26850826,0.09981962,2.4605947,0.46061918,0.0015011822,low,0.863
14323,0.35087812,0.10042826,1.6723186,0.58199745,0.0015011822,low,1.375
14324,0.33599365,0.11943899,1.3090737,0.6412206,0.0015011822,low,1.375
14325,0.2541039,0.102350056,1.2785149,0.6423583,0.0015011822,low,1.625
14326,0.4530568,0.09703719,1.355337,0.72869974,0.0015011822,high,0.225
14327,0.43076408,0.20656078,1.1250641,1.2383814,0.0015011822,medium,3.25
14328,0.38031363,0.16641049,1.1594309,1.164447,0.0015011822,low,2.05
14329,0.19361573,0.11818569,1.4492359,0.37280464,0.0015011822,low,1.875
14330,0.44163924,0.12263755,1.4341359,0.78657216,0.0015011822,high,1.375
14331,0.32509935,0.26660064,1.1749011,0.91044104,0.0015011822,low,2.5
14332,0.40225148,0.1298253,1.1746258,0.798311,0.0015011822,medium,1.625
14333,0.41711015,0.21621954,1.2169416,0.9929294,0.0015011822,medium,2.0
14334,0.45061415,0.16881692,1.0811489,1.0822165,0.0015011822,high,2.25
14335,0.435934,0.10685891,1.1844287,0.8099913,0.0015011822,medium,1.167
14336,0.44425762,0.18173814,1.2246699,0.88079673,0.0015011822,high,2.625
14337,0.23797977,0.15290776,1.1208668,1.1054401,0.0015011822,low,1.125
14338,0.3469013,0.17742522,1.1233886,1.2012296,0.0015011822,low,1.958
14339,0.40189606,0.1760482,1.1869494,1.2819046,0.0015011822,medium,2.15
14340,0.34928477,0.18483716,1.2746409,0.8758048,0.0015011822,low,4.188
14341,0.49464554,0.15558961,1.0291779,1.566726,0.0015011822,high,4.667
14342,0.37785864,0.1284141,1.1243095,1.6367091,0.0015011822,low,3.615
14343,0.43193167,0.22393613,1.1874195,1.4921703,0.0015011822,medium,2.894
14344,0.35088974,0.14654994,1.11981,0.5221939,0.0015011822,low,1.125
14345,0.39881015,0.16099823,1.1951671,1.0455164,0.0015011822,medium,2.55
14346,0.5259541,0.22935262,1.0267853,1.4606228,0.0015011822,high,2.583
14347,0.4626258,0.13723946,1.056195,1.2789147,0.0015011822,high,1.917
14348,0.40590286,0.202801,1.2964871,0.40324524,0.0015011822,medium,1.625
14349,0.5065206,0.2517206,1.1627496,0.9413217,0.0015011822,high,3.0
14350,0.4102676,0.06625865,1.1921245,1.4084293,0.0015011822,medium,0.875
14351,0.40330124,0.19859217,0.9634673,2.1026666,0.0015011822,medium,2.621
14352,0.408785,0.12879713,1.0928906,1.6236585,0.0015011822,medium,2.25
14353,0.47781944,0.13422966,1.0996435,1.1780146,0.0015011822,high,1.25
14354,0.45356756,0.12465817,0.9901469,1.8586572,0.0015011822,high,1.018
14355,0.4060024,0.16321523,1.199828,1.064143,0.0015011822,medium,1.62
14356,0.4487489,0.21993059,1.0967938,1.4841608,0.0015011822,high,1.598
14357,0.41129106,0.31745657,1.2757465,1.0494545,0.0015011822,medium,3.345
14358,0.3876543,0.33807847,1.3541547,0.94710183,0.0015011822,low,3.457
14359,0.41995037,0.090006135,1.204155,1.172787,0.0015011822,medium,3.452
14360,0.46413195,0.10076258,1.1065876,1.4167445,0.0015011822,high,2.875
14361,0.3804717,0.1816634,1.1742101,1.5367335,0.0015011822,low,2.91
14362,0.38412464,0.14973249,1.0574,1.8316329,0.0015011822,low,2.914
14363,0.4384969,0.09534794,1.1015595,1.8041292,0.0015011822,medium,2.402
14364,0.4086296,0.14690576,1.0683776,1.4809909,0.0015011822,medium,2.697
14365,0.4001524,0.1852936,1.1693708,1.1899899,0.0015011822,medium,2.442
14366,0.3559975,0.067484796,1.1610161,1.492356,0.0015011822,low,2.638
14367,0.487104,0.075572476,1.225238,1.5437679,0.0015011822,high,2.977
14368,0.4302464,0.25815502,1.1809547,1.8437265,0.0015011822,medium,3.883
14369,0.45598173,0.19006652,1.1671001,1.2258065,0.0015011822,high,4.414
14370,0.40865266,0.21131542,1.109934,1.5688181,0.0015011822,medium,5.00001
14371,0.40133482,0.17439578,1.2706963,1.0192533,0.0015011822,medium,5.00001
14372,0.4469273,0.14164694,1.0804576,1.4974638,0.0015011822,high,4.667
14373,0.40929043,0.092355564,1.1798846,1.493886,0.0015011822,medium,3.964
14374,0.41643298,0.093446754,1.2094619,1.5861708,0.0015011822,medium,3.836
14375,0.32039833,0.10385161,1.7159622,0.8140542,0.0015011822,low,3.458
14376,0.4252972,0.20459945,1.1454413,1.415326,0.0015011822,medium,4.964
14377,0.35959053,0.16822828,1.123516,1.6496825,0.0015011822,low,4.0
14378,0.45050168,0.15677452,1.0993118,1.8859799,0.0015011822,high,3.586
14379,0.42787534,0.22172724,1.0784898,1.5707858,0.0015011822,medium,2.477
14380,0.45393014,0.23616885,1.0758153,1.7219988,0.0015011822,high,2.882
14381,0.42034268,0.18724135,0.98661745,1.8629196,0.0015011822,medium,2.868
14382,0.4782623,0.19879927,1.010216,1.9670552,0.0015011822,high,2.571
14383,0.434511,0.14602351,1.0877478,1.7258865,0.0015011822,medium,2.986
14384,0.3889569,0.25033993,1.0887551,1.659093,0.0015011822,low,3.218
14385,0.43633235,0.111171715,1.14749,1.5183234,0.0015011822,medium,3.674
14386,0.36244893,0.17060614,1.0479273,1.2252305,0.0015011822,low,1.375
14387,0.38116765,0.15198459,0.99724364,1.9317964,0.0015011822,low,1.65
14388,0.5304774,0.16685975,1.1281832,1.0414943,0.0015011822,high,1.792
14389,0.4080543,0.30007553,1.0267915,1.686163,0.0015011822,medium,1.698
14390,0.39873606,0.12627739,1.0926541,1.8084986,0.0015011822,medium,2.382
14391,0.42427242,0.22371209,1.05191,1.4749027,0.0015011822,medium,2.849
14392,0.42294168,0.21068512,1.01017,1.8372477,0.0015011822,medium,2.527
14393,0.46087813,0.12995985,1.0367074,1.485644,0.0015011822,high,2.206
14394,0.40065104,0.16943018,0.98687094,1.9445736,0.0015011822,medium,2.26
14395,0.46559358,0.21774688,1.0948849,1.3866658,0.0015011822,high,2.482
14396,0.36787516,0.20920756,1.0940944,1.6041441,0.0015011822,low,2.083
14397,0.40336025,0.124031976,1.0080718,1.8174094,0.0015011822,medium,2.058
14398,0.43174845,0.23044129,0.99591005,2.0138838,0.0015011822,medium,2.313
14399,0.44330162,0.20135884,1.0894369,1.2995589,0.0015011822,high,2.167
14400,0.36142075,0.1912621,1.1235425,1.2717369,0.0015011822,low,2.667
14401,0.43852592,0.1673341,1.1283755,1.0414948,0.0015011822,medium,3.404
14402,0.43427312,0.13815702,1.1642083,1.0198455,0.0015011822,medium,3.286
14403,0.44548738,0.1914316,1.0407342,0.92515916,0.0015011822,high,2.917
14404,0.407525,0.18101697,1.060223,0.98613054,0.0015011822,medium,3.5
14405,0.2826802,0.2024652,1.1186537,0.7901544,0.0015011822,low,5.0
14406,0.4790942,0.1974191,0.9788082,2.0214968,0.0015011822,high,3.625
14407,0.3930757,0.10067828,1.1237931,1.4833127,0.0015011822,medium,3.853
14408,0.49339795,0.21683025,1.1226264,1.4109113,0.0015011822,high,4.526
14409,0.4527924,0.106796816,1.0085139,1.8564794,0.0015011822,high,1.75
14410,0.3813256,0.15205024,1.047717,1.7029856,0.0015011822,low,2.38
14411,0.5259154,0.28081074,1.0053394,2.0164676,0.0015011822,high,2.667
14412,0.45852703,0.11677012,1.1175292,1.5230334,0.0015011822,high,3.565
14413,0.49831545,0.09028719,1.0462577,1.6928749,0.0015011822,high,3.422
14414,0.4329781,0.13716294,1.063418,1.1069454,0.0015011822,medium,2.417
14415,0.44738913,0.2036969,1.0459005,1.3790976,0.0015011822,high,2.75
14416,0.46109432,0.10922989,1.0515159,1.340901,0.0015011822,high,2.458
14417,0.35368967,0.35990497,1.1631145,0.48612335,0.0015011822,low,2.125
14418,0.39557433,0.35585517,1.187112,0.4797444,0.0015011822,medium,1.938
14419,0.39679015,0.18170507,1.1865138,0.94273514,0.0015011822,medium,1.375
14420,0.47223067,0.17403138,0.9875526,2.2087567,0.0015011822,high,1.833
14421,0.43686622,0.1611573,1.0740584,1.4503428,0.0015011822,medium,1.906
14422,0.4494896,0.29374996,1.005669,2.029264,0.0015011822,high,2.444
14423,0.37444717,0.21661513,1.0868206,1.8006066,0.0015011822,low,2.7
14424,0.43889403,0.2569513,1.0911124,1.3959054,0.0015011822,high,3.625
14425,0.48380083,0.26006812,1.1325344,1.3128729,0.0015011822,high,2.706
14426,0.37944084,0.23721424,1.0201561,1.784393,0.0015011822,low,2.583
14427,0.3760699,0.21235676,1.0011197,1.9260008,0.0015011822,low,2.531
14428,0.34206283,0.14109223,0.98772526,2.011166,0.0015011822,low,2.125
14429,0.37139285,0.17745368,1.179971,1.006189,0.0015011822,low,2.75
14430,0.37225854,0.162547,1.0575614,1.5609949,0.0015011822,low,3.171
14431,0.39665985,0.17005062,1.0336586,0.6611519,0.0015011822,medium,1.938
14432,0.4369185,0.22150323,1.0345293,1.7468183,0.0015011822,medium,2.294
14433,0.39336878,0.09536111,0.974158,1.8023324,0.0015011822,medium,2.161
14434,0.4178632,0.095874235,1.0423588,1.7577902,0.0015011822,medium,2.417
14435,0.39351678,0.2673586,1.0161206,1.8500823,0.0015011822,medium,2.348
14436,0.4487099,0.15817952,1.0786281,1.483969,0.0015011822,high,1.875
14437,0.36752242,0.1770348,1.0406008,1.3788522,0.0015011822,low,1.125
14438,0.43484694,0.19224446,1.0445428,1.4653889,0.0015011822,medium,2.1
14439,0.4755475,0.14183132,0.9930326,1.8944377,0.0015011822,high,2.763
14440,0.43397307,0.15578897,1.0012958,1.9092617,0.0015011822,medium,2.382
14441,0.45380116,0.10214998,0.9968483,1.9191703,0.0015011822,high,3.074
14442,0.44110513,0.13301507,1.0768874,1.7509804,0.0015011822,high,2.75
14443,0.41165423,0.29988915,0.9873768,2.1497746,0.0015011822,medium,2.955
14444,0.43607068,0.23229884,0.97069913,2.2513916,0.0015011822,medium,2.278
14445,0.37304217,0.12050324,1.0094131,1.6351328,0.0015011822,low,2.906
14446,0.44767636,0.23621723,1.0273973,1.6736621,0.0015011822,high,3.265
14447,0.41452163,0.1966354,1.2409893,0.91205573,0.0015011822,medium,5.00001
14448,0.39658517,0.10253625,1.040895,1.4738538,0.0015011822,medium,4.5
14449,0.40034306,0.11074206,1.2185837,1.5870277,0.0015011822,medium,3.324
14450,0.46135467,0.23693842,1.1220046,1.7169352,0.0015011822,high,3.944
14451,0.44647115,0.11192382,1.031543,1.9148923,0.0015011822,high,3.119
14452,0.39390296,0.2718838,1.047364,1.7764866,0.0015011822,medium,3.76
14453,0.5230664,0.10140154,1.0432808,1.5828884,0.0015011822,high,3.603
14454,0.44484448,0.13110468,1.0442576,1.7680855,0.0015011822,high,4.1
14455,0.398269,0.13654795,1.0981922,1.4948609,0.0015011822,medium,5.0
14456,0.39203238,0.29221714,1.0827817,1.5928806,0.0015011822,medium,5.00001
14457,0.4709254,0.25746438,1.0974784,1.5534763,0.0015011822,high,5.00001
14458,0.40335256,0.13383527,1.1276158,1.661607,0.0015011822,medium,4.052
14459,0.36927348,0.10056651,1.1146,0.7972166,0.0015011822,low,5.00001
14460,0.4473024,0.17279968,1.1184741,1.3983146,0.0015011822,high,4.889
14461,0.36745173,0.16278861,1.0839671,1.5795295,0.0015011822,low,3.813
14462,0.39771873,0.21186905,1.069317,1.0800918,0.0015011822,medium,4.75
14463,0.34536147,0.16983914,1.2239512,0.83028674,0.0015011822,low,5.00001
14464,0.40195525,0.12773573,1.0325631,2.0566518,0.0015011822,medium,4.222
14465,0.50147164,0.17897724,1.082784,1.4391159,0.0015011822,high,4.063
14466,0.44536048,0.30247653,1.1903735,1.1929729,0.0015011822,high,3.923
14467,0.28206217,0.30884913,1.119988,0.9963745,0.0015011822,low,5.00001
14468,0.34572053,0.11885036,1.1739945,1.1064953,0.0015011822,low,5.00001
14469,0.4223444,0.24320826,1.0679696,1.1414388,0.0015011822,medium,5.00001
14470,0.3367253,0.12480128,1.1375693,1.2783256,0.0015011822,low,5.00001
14471,0.39952296,0.1925211,1.1868438,1.0851961,0.0015011822,medium,2.05
14472,0.40521067,0.11178063,1.086776,1.8131529,0.0015011822,medium,2.744
14473,0.38683593,0.117450744,1.0490857,1.555179,0.0015011822,low,3.636
14474,0.4701079,0.12500489,1.0891412,1.8652003,0.0015011822,high,3.167
14475,0.439281,0.13140456,1.0014611,2.1638756,0.0015011822,high,3.26
14476,0.5108501,0.11250205,1.1030858,1.5777575,0.0015011822,high,2.607
14477,0.38851953,0.22770277,1.0432439,1.448089,0.0015011822,low,2.778
14478,0.44868875,0.0919864,1.1112022,1.6055954,0.0015011822,high,2.775
14479,0.36775452,0.2296849,1.0566574,0.8036995,0.0015011822,low,4.457
14480,0.3806249,0.12922163,1.1313174,1.3192055,0.0015011822,low,4.74
14481,0.36484855,0.13458455,1.0323669,1.2806294,0.0015011822,low,5.00001
14482,0.4001459,0.29225555,1.1043948,1.1601872,0.0015011822,medium,5.00001
14483,0.42087984,0.08376491,1.0838343,1.2574036,0.0015011822,medium,5.00001
14484,0.45290422,0.19550227,1.1042522,1.09609,0.0015011822,high,5.00001
14485,0.4544931,0.09806057,1.0742532,1.4395218,0.0015011822,high,5.00001
14486,0.3009634,0.1865191,1.0677551,0.93430734,0.0015011822,low,5.00001
14487,0.46619564,0.24211478,1.0214771,1.8158522,0.0015011822,high,5.00001
14488,0.36951888,0.19839628,1.1573281,0.59944665,0.0015011822,low,5.00001
14489,0.43964833,0.36157382,1.1152259,0.9071775,0.0015011822,high,5.00001
14490,0.42810786,0.22013494,1.0494173,0.87293684,0.0015011822,medium,3.885
14491,0.46418244,0.2552129,0.96112084,1.522906,0.0015011822,high,5.00001
14492,0.44497687,0.15114677,1.0842271,1.7816633,0.0015011822,high,2.724
14493,0.37499177,0.25022805,1.0729997,2.1335583,0.0015011822,low,2.674
14494,0.38180637,0.2148264,1.0277549,1.9350337,0.0015011822,low,2.953
14495,0.4022739,0.14997128,1.0274833,1.6858616,0.0015011822,medium,2.135
14496,0.46700728,0.21876526,1.0327339,1.6574378,0.0015011822,high,4.175
14497,0.38288116,0.16703174,1.0267596,1.5826735,0.0015011822,low,2.042
14498,0.41123796,0.15707286,1.0651364,1.3585995,0.0015011822,medium,1.883
14499,0.46074164,0.06749665,1.064531,1.1974175,0.0015011822,high,1.801
14500,0.34369987,0.22898766,1.0418652,1.3951408,0.0015011822,low,2.098
14501,0.29380524,0.14374965,1.1988746,0.9897986,0.0015011822,low,1.0
14502,0.45307004,0.108837515,1.0622399,1.2198551,0.0015011822,high,1.968
14503,0.39639533,0.3002539,0.98215866,2.1531034,0.0015011822,medium,1.486
14504,0.4958697,0.24123009,1.0111542,1.8401864,0.0015011822,high,1.71
14505,0.39437562,0.08509528,1.303387,0.8430408,0.0015011822,medium,2.808
14506,0.40898663,0.17772767,1.1392856,1.2812773,0.0015011822,medium,1.766
14507,0.38116556,0.15524432,1.0771137,1.5382447,0.0015011822,low,1.561
14508,0.41577983,0.19048843,1.0527091,1.3069892,0.0015011822,medium,2.67
14509,0.3483258,0.13554934,1.0255713,1.4068668,0.0015011822,low,2.544
14510,0.39176303,0.1271145,1.0483055,0.9623112,0.0015011822,medium,1.693
14511,0.44689018,0.09220341,1.1001066,1.4387938,0.0015011822,high,1.748
14512,0.39127553,0.102655604,1.212548,1.1388593,0.0015011822,medium,2.146
14513,0.4443071,0.17609558,1.0523145,1.6632316,0.0015011822,high,1.832
14514,0.4605208,0.1083948,1.0781957,1.5521197,0.0015011822,high,1.761
14515,0.36447954,0.16067271,1.1776986,1.2659354,0.0015011822,low,1.891
14516,0.36174947,0.22363219,1.0696226,1.4868325,0.0015011822,low,1.146
14517,0.43680966,0.26065886,1.0646912,1.3317914,0.0015011822,medium,1.963
14518,0.47657204,0.26230317,0.99164945,2.2376928,0.0015011822,high,1.512
14519,0.38800877,0.14815988,1.0487452,1.7956365,0.0015011822,low,1.547
14520,0.49163812,0.34330595,1.0633074,1.6939414,0.0015011822,high,1.603
14521,0.40643817,0.1368104,1.0726854,1.7490686,0.0015011822,medium,1.621
14522,0.47202367,0.19996686,1.0245806,1.9480045,0.0015011822,high,1.752
14523,0.3517617,0.12939869,1.0037717,1.683436,0.0015011822,low,0.925
14524,0.39626837,0.094650134,1.0079558,1.6383669,0.0015011822,medium,1.382
14525,0.44991726,0.1639401,1.0069529,1.8639847,0.0015011822,high,1.696
14526,0.44949573,0.14626274,1.0835851,1.5996902,0.0015011822,high,1.634
14527,0.389825,0.12628065,1.1687589,1.1450047,0.0015011822,low,1.063
14528,0.3852626,0.18068314,1.0775151,1.5508639,0.0015011822,low,1.325
14529,0.42201167,0.17006308,0.9907504,2.1153922,0.0015011822,medium,1.847
14530,0.4790572,0.06870408,1.0480329,1.5163606,0.0015011822,high,1.911
14531,0.41010368,0.17008767,1.1053356,1.5271806,0.0015011822,medium,1.923
14532,0.440421,0.20027705,1.0218503,1.85953,0.0015011822,high,1.804
14533,0.42760372,0.16650961,1.0593393,1.762741,0.0015011822,medium,1.955
14534,0.45906174,0.20600447,1.119187,1.3274671,0.0015011822,high,1.712
14535,0.40927982,0.0604438,1.1458068,1.189052,0.0015011822,medium,1.667
14536,0.47818798,0.21371645,1.0093617,1.9679698,0.0015011822,high,1.711
14537,0.41630208,0.14008121,1.1407475,1.3455188,0.0015011822,medium,2.189
14538,0.43136835,0.18973184,0.9995881,2.0346787,0.0015011822,medium,1.853
14539,0.42384845,0.18086521,1.1431855,1.3152088,0.0015011822,medium,1.744
14540,0.47636092,0.1695458,1.0531414,1.586467,0.0015011822,high,1.683
14541,0.49040467,0.25320855,1.043471,1.9490237,0.0015011822,high,1.829
14542,0.4550261,0.17960806,1.0331331,1.8362247,0.0015011822,high,1.683
14543,0.3936782,0.21776132,0.9832522,1.4899943,0.0015011822,medium,2.107
14544,0.4420687,0.12486764,1.1087086,1.7225275,0.0015011822,high,4.062
14545,0.4241112,0.21675971,1.1391495,1.2139968,0.0015011822,medium,5.00001
14546,0.3753906,0.15954638,1.0888789,1.3322179,0.0015011822,low,5.00001
14547,0.4562472,0.21517606,1.0873072,1.5123465,0.0015011822,high,4.259
14548,0.38939035,0.23006427,1.085807,1.3430897,0.0015011822,low,3.705
14549,0.457065,0.14629899,1.0536567,1.2819556,0.0015011822,high,3.293
14550,0.35740215,0.21144272,1.029933,1.5284752,0.0015011822,low,2.944
14551,0.3940603,0.09179999,1.0688183,1.5183077,0.0015011822,medium,2.719
14552,0.41575468,0.19277397,1.1073126,1.7621157,0.0015011822,medium,2.495
14553,0.28591996,0.22978058,1.1018928,1.1096628,0.0015011822,low,2.609
14554,0.37516898,0.1340247,1.1576725,1.4382203,0.0015011822,low,2.415
14555,0.43241024,0.20206285,1.1857097,1.3498213,0.0015011822,medium,2.402
14556,0.4314065,0.20593762,1.1415839,1.3095028,0.0015011822,medium,3.37
14557,0.2933526,0.25711367,1.174339,1.0882083,0.0015011822,low,4.676
14558,0.38186795,0.21697466,1.1300943,1.1387169,0.0015011822,low,3.225
14559,0.41307408,0.18980457,1.012336,2.220499,0.0015011822,medium,1.769
14560,0.42987233,0.08052412,1.1739129,1.5864522,0.0015011822,medium,1.902
14561,0.48073643,0.14906996,1.0587955,1.3101262,0.0015011822,high,2.373
14562,0.33164078,0.21105556,1.004128,2.0162828,0.0015011822,low,2.004
14563,0.39283824,0.16017848,1.1784478,1.5298345,0.0015011822,medium,1.839
14564,0.33557826,0.09584765,1.1574533,1.8516715,0.0015011822,low,1.877
14565,0.48918945,0.20173413,1.0190477,2.3260162,0.0015011822,high,1.814
14566,0.40303266,0.18991335,1.1205386,1.7872503,0.0015011822,medium,1.821
14567,0.43055642,0.08663815,1.0546411,1.6658216,0.0015011822,medium,1.76
14568,0.34019583,0.10909268,1.0828089,1.7743403,0.0015011822,low,1.66
14569,0.43701696,0.17084043,1.0226343,1.9606297,0.0015011822,medium,1.996
14570,0.42967236,0.17383985,1.0626042,1.89656,0.0015011822,medium,1.625
14571,0.41133434,0.16835855,1.048323,1.7942107,0.0015011822,medium,1.848
14572,0.39288223,0.18061012,1.0670856,1.916277,0.0015011822,medium,2.12
14573,0.3226875,0.09158052,1.2042708,1.1959118,0.0015011822,low,2.838
14574,0.506335,0.1307003,1.0522085,1.6614511,0.0015011822,high,3.031
14575,0.41209298,0.12891927,1.160133,1.0113268,0.0015011822,medium,3.625
14576,0.4069745,0.336579,1.0870246,1.6892269,0.0015011822,medium,1.614
14577,0.45059007,0.33104098,1.0392507,1.956775,0.0015011822,high,1.716
14578,0.41655284,0.19253094,0.999708,2.2852428,0.0015011822,medium,1.723
14579,0.40719897,0.106351756,1.091805,1.9988096,0.0015011822,medium,2.082
14580,0.3639437,0.24654652,1.1799912,1.6137804,0.0015011822,low,2.04
14581,0.32015926,0.15377066,1.093604,2.3360286,0.0015011822,low,1.929
14582,0.4424312,0.20672147,1.0000058,2.2601676,0.0015011822,high,1.759
14583,0.45667857,0.09671734,1.0787522,1.8001826,0.0015011822,high,1.651
14584,0.5065688,0.16850026,1.0792724,1.5797479,0.0015011822,high,1.678
14585,0.4437632,0.13161668,1.1083366,1.8456383,0.0015011822,high,1.971
14586,0.47273016,0.2776087,1.0168157,2.2172968,0.0015011822,high,1.72
14587,0.44795644,0.1951477,1.0701033,1.8907535,0.0015011822,high,1.841
14588,0.4455979,0.16614681,1.0921972,1.8111316,0.0015011822,high,1.698
14589,0.45135766,0.12977614,1.0241656,2.2228222,0.0015011822,high,1.733
14590,0.44348967,0.08680043,1.054148,2.0701828,0.0015011822,high,2.125
14591,0.4074713,0.29490402,0.99284756,2.1707594,0.0015011822,medium,1.981
14592,0.38960522,0.17150731,1.0308747,1.9356694,0.0015011822,low,1.976
14593,0.48901623,0.06472435,1.0464431,1.8812908,0.0015011822,high,1.828
14594,0.4647606,0.1282074,1.1638925,1.9539528,0.0015011822,high,1.62
14595,0.46585393,0.20851727,1.0280586,2.1114058,0.0015011822,high,1.88
14596,0.40131193,0.10807566,1.0593396,1.8039798,0.0015011822,medium,1.841
14597,0.42264724,0.21707599,1.2233531,1.3135421,0.0015011822,medium,1.857
14598,0.44064522,0.20936462,1.0998883,1.4696925,0.0015011822,high,1.795
14599,0.41435802,0.1547282,1.019462,1.3913928,0.0015011822,medium,1.875
14600,0.46229905,0.17726773,1.0551832,1.5718149,0.0015011822,high,1.59
14601,0.34092724,0.22244579,1.2167462,1.4610991,0.0015011822,low,1.724
14602,0.33358008,0.118495844,1.3430669,0.9895985,0.0015011822,low,1.597
14603,0.44411093,0.18669498,0.9839592,2.0398095,0.0015011822,high,1.778
14604,0.48114127,0.22457999,1.034589,2.2497597,0.0015011822,high,1.763
14605,0.49414372,0.25179914,1.0294327,2.3240006,0.0015011822,high,1.787
14606,0.34848225,0.21857986,1.0585434,1.5615366,0.0015011822,low,1.775
14607,0.44118,0.12662312,1.1930884,1.5259765,0.0015011822,high,1.623
14608,0.45226574,0.14552994,1.0340828,1.8513796,0.0015011822,high,2.04
14609,0.4294641,0.15558955,1.0764991,1.7147412,0.0015011822,medium,2.07
14610,0.46760195,0.28598997,1.055456,1.7521238,0.0015011822,high,2.171
14611,0.4952727,0.36810574,1.0176581,2.2348862,0.0015011822,high,1.985
14612,0.37764734,0.15399662,1.1518515,1.7030535,0.0015011822,low,1.404
14613,0.41250086,0.16485469,1.3372045,1.4354942,0.0015011822,medium,1.236
14614,0.4149019,0.12392805,1.1071949,1.6830784,0.0015011822,medium,1.333
14615,0.44864583,0.12437929,1.0814705,1.4667218,0.0015011822,high,1.875
14616,0.38895184,0.16323012,1.0015444,1.9434769,0.0015011822,low,1.576
14617,0.46786034,0.15014073,1.0597068,1.6641562,0.0015011822,high,0.875
14618,0.3389973,0.14074922,1.1494184,1.3460268,0.0015011822,low,1.463
14619,0.42198247,0.2004113,1.0294477,1.9900981,0.0015011822,medium,1.786
14620,0.42948216,0.101933114,1.1838558,1.6135252,0.0015011822,medium,1.543
14621,0.405262,0.19078471,1.1030462,1.5190488,0.0015011822,medium,1.641
14622,0.4211129,0.08003189,1.1377379,1.6872964,0.0015011822,medium,1.65
14623,0.42273438,0.15110238,1.0801945,1.5096983,0.0015011822,medium,1.452
14624,0.41068977,0.19178262,1.0881836,2.0009508,0.0015011822,medium,1.668
14625,0.43650764,0.15524103,1.0367143,1.4603206,0.0015011822,medium,1.648
14626,0.30607915,0.28857395,1.1101878,1.1605229,0.0015011822,low,0.875
14627,0.3242522,0.07079825,1.2203661,0.9406979,0.0015011822,low,1.589
14628,0.45997536,0.06965766,1.3100407,0.8227469,0.0015011822,high,0.675
14629,0.49679577,0.17775942,1.0242862,1.7501061,0.0015011822,high,2.1
14630,0.4418379,0.20016637,1.1333402,1.5029697,0.0015011822,high,2.006
14631,0.41585004,0.22400437,1.0294445,1.8996058,0.0015011822,medium,3.021
14632,0.43937808,0.22829938,1.0829403,1.8345593,0.0015011822,high,2.0
14633,0.41433662,0.26022092,1.0753452,1.4359989,0.0015011822,medium,3.0
14634,0.3642099,0.32353958,1.0050985,2.2389922,0.0015011822,low,2.941
14635,0.35979432,0.24874195,1.1625495,1.3300648,0.0015011822,low,2.896
14636,0.39292538,0.17787549,1.0434389,1.4358866,0.0015011822,medium,1.663
14637,0.47580314,0.2364091,1.2260424,0.8955379,0.0015011822,high,1.684
14638,0.45851082,0.117945865,1.0468842,1.8525455,0.0015011822,high,2.351
14639,0.48957616,0.09264425,1.0160102,1.8291606,0.0015011822,high,2.384
14640,0.45011598,0.15393256,1.0768946,1.8132043,0.0015011822,high,2.76
14641,0.44113755,0.16153401,1.1252319,1.6058247,0.0015011822,high,2.556
14642,0.45109737,0.1807985,1.1016545,1.1256347,0.0015011822,high,1.922
14643,0.44242024,0.16990131,1.0302136,2.0222049,0.0015011822,high,2.52
14644,0.5215392,0.20034298,1.0655556,1.926706,0.0015011822,high,2.416
14645,0.40103853,0.16401154,1.191787,1.3434418,0.0015011822,medium,2.38
14646,0.4635179,0.19949062,1.0778444,1.4317355,0.0015011822,high,1.51
14647,0.40523368,0.17997724,1.151625,0.86450046,0.0015011822,medium,1.438
14648,0.48858446,0.09215048,1.0244607,1.3568631,0.0015011822,high,1.406
14649,0.36149728,0.1441315,1.1919814,0.58047915,0.0015011822,low,1.375
14650,0.45010448,0.22854003,0.99808246,2.124825,0.0015011822,high,1.969
14651,0.4371794,0.3358661,1.0604718,1.8097147,0.0015011822,medium,1.783
14652,0.4537202,0.14470734,1.1995496,1.46414,0.0015011822,high,1.667
14653,0.45485455,0.10259375,1.2219185,1.4344407,0.0015011822,high,1.569
14654,0.36980623,0.1708079,1.0465819,2.1648257,0.0015011822,low,1.798
14655,0.48264062,0.10293242,1.2552242,1.3060719,0.0015011822,high,1.696
14656,0.3875829,0.15281984,1.102051,1.9789951,0.0015011822,low,1.886
14657,0.4835527,0.18842232,1.1843735,1.2949241,0.0015011822,high,2.051
14658,0.43203795,0.2812983,1.1594927,1.6004784,0.0015011822,medium,1.83
14659,0.44921315,0.2150361,1.0568092,1.8010851,0.0015011822,high,1.774
14660,0.36755842,0.1923245,1.0819957,2.3100054,0.0015011822,low,1.791
